ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Children,Total_Spending,Customer_Since,Age_Group,AcceptedAny,Cluster,PCA1,PCA2,Segment
3645,1972,PhD,Single,27213.0,1,0,2012-08-30,19,19,3,26,10,9,3,3,2,0,4,8,0,0,0,0,0,0,3,11,1,53,1,70,4991,50-59,1,1,-2.0450385202222647,0.4049263171306549,Budget Shoppers
8890,1971,PhD,Divorced,65808.0,1,1,2014-05-30,1,155,7,80,13,7,10,3,5,1,5,6,0,0,0,0,0,0,3,11,0,54,2,272,4353,50-59,0,1,-0.0862492472120262,0.4554698622013077,Budget Shoppers
5049,1974,PhD,Together,30351.0,1,0,2013-06-06,19,14,0,24,3,3,2,1,3,0,2,9,0,0,0,0,0,0,3,11,0,51,1,46,4711,50-59,0,1,-2.270745669888381,-0.11225198009347705,Budget Shoppers
9973,1963,Graduation,Married,50437.0,0,2,2012-10-17,28,370,9,92,6,9,4,3,7,1,8,7,0,0,0,0,0,0,3,11,0,62,2,490,4943,60-69,0,0,0.34435866016046,1.2602831074153797,Premium Customers
7301,1982,2n Cycle,Single,23616.0,1,0,2012-11-17,76,4,22,11,3,7,32,2,3,0,3,8,0,0,0,0,0,0,3,11,1,43,1,79,4912,40-49,1,2,-2.2215262401619436,-0.0069636618489023385,Digital Buyers
10882,1976,Graduation,Married,53858.0,0,1,2012-11-09,50,407,53,221,58,150,26,4,4,3,6,4,0,0,0,0,0,0,3,11,0,49,1,915,4920,40-49,0,0,0.39563046820387643,0.2684638875616128,Premium Customers
7030,1955,PhD,Married,66465.0,0,1,2013-03-30,1,1200,0,204,38,29,14,3,11,9,12,6,0,0,0,1,0,0,3,11,0,70,1,1485,4779,60-69,1,0,2.8768960067796954,1.9852324865263962,Premium Customers
7422,1987,Graduation,Single,46923.0,1,0,2012-08-22,90,85,44,54,102,78,6,3,5,1,7,7,0,0,0,0,0,0,3,11,0,38,1,369,4999,30-39,0,2,-0.5133740250841645,0.5164042467186544,Digital Buyers
3523,1962,Graduation,Together,75072.0,0,1,2013-01-23,83,583,34,309,0,22,125,2,5,4,8,3,0,0,0,0,0,0,3,11,0,63,1,1073,4845,60-69,0,3,1.8501162413937364,-0.34239097938925245,Dormant Customers
7106,1943,PhD,Married,75865.0,0,0,2014-03-31,73,483,0,591,156,0,12,1,3,5,10,1,0,0,0,0,0,0,3,11,0,82,0,1242,4413,70+,0,3,2.602233785028785,-1.1028286574160084,Dormant Customers
6504,1975,2n Cycle,Together,19789.0,1,0,2013-11-20,24,2,5,9,28,6,28,3,2,1,3,5,1,0,0,0,0,0,3,11,0,50,1,78,4544,40-49,1,1,-1.9403397246586016,-0.22674572851079963,Budget Shoppers
5067,1994,Graduation,Together,80134.0,0,0,2014-02-14,11,966,26,282,52,26,26,1,2,7,11,5,0,1,1,1,1,0,3,11,0,31,0,1378,4458,30-39,1,3,1.573359483642989,-1.1514739506927185,Dormant Customers
4216,1981,Graduation,Single,91065.0,0,0,2013-02-22,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,0,3,11,1,44,0,1474,4815,40-49,1,3,2.74684515932508,-0.6310480576275894,Dormant Customers
8581,1971,Master,Married,49505.0,1,1,2013-03-05,4,604,0,100,19,0,28,9,10,2,8,8,0,0,0,0,0,0,3,11,0,54,2,751,4804,50-59,0,0,0.5024847962521063,4.163199340110779,Premium Customers
5929,1973,PhD,Married,37401.0,1,0,2014-05-06,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0,52,1,48,4377,50-59,0,1,-1.787243127260605,-0.25650460947694065,Budget Shoppers
3129,1983,Graduation,Married,30096.0,1,0,2014-05-22,30,5,3,11,12,5,9,1,2,0,3,6,0,0,0,0,0,0,3,11,0,42,1,45,4361,40-49,0,1,-1.910388854657183,-0.9516823023636446,Budget Shoppers
6528,1982,Master,Together,18492.0,1,0,2014-06-05,75,2,2,2,2,1,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,43,1,10,4347,40-49,0,2,-2.7753217614737924,-0.7503205457469411,Digital Buyers
1361,1974,Master,Married,82584.0,0,0,2013-06-04,26,1076,68,103,29,91,68,1,3,4,8,1,0,1,1,0,0,0,3,11,1,51,0,1435,4713,50-59,1,3,2.246351797463139,-1.605387364975757,Dormant Customers
6932,1941,PhD,Married,93027.0,0,0,2013-04-13,77,1285,42,716,55,0,21,0,7,10,5,2,0,0,1,0,0,0,3,11,0,84,0,2119,4765,70+,1,3,3.4441077934390147,-0.8357460469382375,Dormant Customers
7284,1953,Graduation,Married,48686.0,1,2,2013-12-04,8,10,0,7,2,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,72,3,20,4530,70+,0,1,-1.6816084325802871,-0.4168180661680364,Budget Shoppers
1340,1986,Graduation,Married,92910.0,0,0,2014-04-24,42,551,137,792,179,103,33,1,6,7,13,1,0,1,1,1,0,0,3,11,0,39,0,1795,4389,30-39,1,3,3.744974428762972,-1.1101544784231734,Dormant Customers
8746,1989,Graduation,Married,75433.0,1,0,2014-04-05,28,800,0,297,0,34,57,2,2,5,10,6,0,1,0,1,0,0,3,11,0,36,1,1188,4408,30-39,1,3,1.0470315577943996,-0.5425828908036912,Dormant Customers
5987,1989,2n Cycle,Together,10404.0,1,0,2014-05-04,52,2,2,11,10,6,12,2,1,0,4,5,0,0,0,0,0,0,3,11,0,36,1,43,4379,30-39,0,1,-2.324834288811616,-0.9181802872651653,Budget Shoppers
3767,1968,Graduation,Married,61314.0,0,1,2013-04-25,1,378,0,189,97,172,172,2,5,5,12,3,0,0,0,0,0,0,3,11,0,57,1,1008,4753,50-59,0,3,1.9223000627850415,-0.16424199994486183,Dormant Customers
3725,1961,PhD,Single,84865.0,0,0,2013-05-09,1,1248,16,349,43,16,16,1,2,4,9,4,0,1,1,1,1,0,3,11,1,64,0,1688,4739,60-69,1,3,2.2186141095955545,-0.9715266466313323,Dormant Customers
4324,1989,Graduation,Married,42387.0,1,0,2012-10-29,42,235,0,235,19,4,191,5,8,1,7,8,0,0,0,0,0,0,3,11,0,36,1,684,4931,30-39,0,0,-0.23181923146135952,2.0076921100793577,Premium Customers
238,1967,2n Cycle,Together,67309.0,1,1,2013-01-23,76,515,47,181,149,95,95,15,9,6,9,7,0,0,0,0,0,0,3,11,0,58,2,1082,4845,50-59,0,0,1.30396827465013,6.069715412090487,Premium Customers
6694,1964,Graduation,Married,75236.0,0,1,2013-11-25,27,438,66,400,12,38,114,1,8,3,13,4,0,0,0,0,0,0,3,11,0,61,1,1068,4539,60-69,0,3,2.7690499185949102,0.18581941959435475,Dormant Customers
498,1970,Graduation,Single,30015.0,1,0,2014-02-02,28,25,0,22,2,3,5,2,1,0,4,5,0,0,0,0,0,0,3,11,0,55,1,57,4470,50-59,0,1,-1.599973626077229,-0.7120540771708828,Budget Shoppers
9347,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,1,46,4696,60-69,0,2,-1.0264046913253246,-1.0304779787252645,Digital Buyers
9699,1966,Graduation,Divorced,67272.0,0,1,2013-12-21,12,357,35,271,28,28,14,3,6,2,12,5,0,0,0,0,0,0,3,11,0,59,1,733,4513,50-59,0,3,1.6671078949722884,0.7682668916040437,Dormant Customers
10664,1949,Master,Widow,51529.0,0,1,2013-09-07,14,400,4,35,6,0,22,2,9,1,5,8,0,0,0,0,0,0,3,11,0,76,1,467,4618,70+,0,0,0.22063930361594164,1.4961085416061386,Premium Customers
5455,1971,PhD,Married,32011.0,1,0,2013-08-22,89,99,0,15,2,1,5,3,2,1,4,7,0,0,0,0,0,0,3,11,0,54,1,122,4634,50-59,0,2,-1.6950607553399997,0.1631809473195767,Digital Buyers
456,1986,2n Cycle,Married,7500.0,1,0,2013-02-07,96,1,11,5,4,6,9,2,2,0,3,8,0,0,0,0,0,0,3,11,0,39,1,36,4830,30-39,0,2,-2.8264133569598515,-0.1864875938920255,Digital Buyers
5012,1989,Graduation,Married,28691.0,1,0,2013-07-04,56,5,4,13,8,0,4,1,1,0,3,8,0,0,0,0,0,0,3,11,0,36,1,34,4683,30-39,0,1,-2.452992474584531,-0.8345262676122247,Budget Shoppers
7495,1948,PhD,Married,56223.0,0,1,2013-12-20,72,77,28,31,16,0,4,2,2,1,5,4,0,0,0,0,0,0,3,11,0,77,1,156,4514,70+,0,2,-0.16082303497215905,-0.5147351141005082,Digital Buyers
5029,1946,Graduation,Married,18100.0,0,0,2013-08-06,14,3,1,2,4,3,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0,79,0,14,4650,70+,0,1,-1.882595813402691,-0.9158276286342754,Budget Shoppers
10642,1989,Graduation,Single,30279.0,1,0,2012-12-30,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,3,11,0,36,1,37,4869,30-39,0,1,-2.424989040665785,-0.8122488704326979,Budget Shoppers
2106,1974,2n Cycle,Married,20130.0,0,0,2014-03-17,99,0,6,3,7,6,12,1,1,0,3,8,0,0,0,0,0,0,3,11,0,51,0,34,4427,50-59,0,2,-2.466657560719617,-0.621756701489086,Digital Buyers
10364,1959,Graduation,Divorced,23295.0,0,0,2013-07-13,72,0,0,1,2,12,5,1,1,0,2,8,0,0,0,0,0,0,3,11,0,66,0,20,4674,60-69,0,2,-2.3652298801020333,-0.4464362643395946,Digital Buyers
5954,1972,Master,Divorced,42618.0,1,0,2013-10-09,92,76,14,74,13,5,10,2,5,0,4,8,0,0,0,0,0,0,3,11,0,53,1,192,4586,50-59,0,2,-1.1333567813502912,0.4323286291841146,Digital Buyers
1137,1964,Graduation,Single,81246.0,0,0,2013-12-29,87,398,190,537,61,156,37,1,4,5,7,1,1,0,0,1,0,0,3,11,0,61,0,1379,4505,60-69,1,3,2.2948856903565638,-1.3694242928640044,Dormant Customers
2541,1976,Graduation,Married,24027.0,1,0,2013-06-09,7,14,7,11,11,0,5,2,2,0,3,8,0,0,0,0,0,0,3,11,0,49,1,48,4708,40-49,0,1,-2.311714978332087,-0.051226814213270154,Budget Shoppers
1142,1953,PhD,Married,55707.0,0,1,2013-12-22,91,208,7,82,30,66,35,2,3,2,9,3,0,0,0,0,0,0,3,11,0,72,1,428,4512,70+,0,3,0.8417203361078311,-0.45731507407721794,Dormant Customers
2276,1955,Graduation,Single,57959.0,0,1,2013-05-02,71,430,16,322,43,24,33,5,4,7,11,3,0,0,0,0,0,0,3,11,0,70,1,868,4746,60-69,0,0,1.5616626816017025,0.9156068584944063,Premium Customers
2807,1969,Graduation,Married,56796.0,0,1,2013-02-16,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,3,11,0,56,1,1001,4821,50-59,0,0,0.8314659241721244,1.291206798173815,Premium Customers
6471,1971,Master,Single,36230.0,1,0,2013-10-17,17,14,2,30,8,2,3,1,2,0,4,5,0,0,0,0,0,0,3,11,0,54,1,59,4578,50-59,0,1,-1.307723364385759,-0.952105561783435,Budget Shoppers
6131,1980,2n Cycle,Married,70829.0,1,1,2013-12-01,87,141,70,106,72,19,23,2,4,2,8,3,0,0,0,0,0,0,3,11,0,45,2,431,4533,40-49,0,3,0.8700800395356184,-0.7551684752322726,Dormant Customers
6233,1976,Graduation,Married,65991.0,0,1,2012-09-07,21,507,19,364,25,47,9,3,9,5,10,7,0,0,0,0,0,0,3,11,0,49,1,971,4983,40-49,0,0,1.5000951363224087,1.4493282970907695,Premium Customers
4148,1972,Graduation,Married,38988.0,1,2,2012-08-20,90,164,24,103,12,3,42,7,5,1,6,8,0,0,0,0,0,0,3,11,0,53,3,348,5001,50-59,0,0,-0.9400427276150918,2.432621021866189,Premium Customers
4947,1966,2n Cycle,Single,89572.0,0,0,2012-09-15,44,606,24,974,197,194,64,1,7,7,9,4,0,1,0,1,0,0,3,11,1,59,0,2059,4975,50-59,1,3,3.2256497699295323,-0.2280049921716431,Dormant Customers
3225,1984,Master,Married,42207.0,1,0,2013-04-01,71,116,11,72,3,17,46,4,4,1,5,6,1,0,0,0,0,0,3,11,1,41,1,265,4777,40-49,1,2,-0.9677799584945629,0.5276167650975215,Digital Buyers
7540,1952,Graduation,Married,50300.0,0,1,2014-05-25,52,143,15,60,24,23,5,2,2,1,8,2,0,0,0,0,0,0,3,11,0,73,1,270,4358,70+,0,3,0.4621450559766981,-0.8007084278406152,Dormant Customers
10648,1982,2n Cycle,Together,66664.0,0,0,2012-09-25,78,398,96,447,220,96,32,1,5,7,6,3,0,0,0,0,0,0,3,11,0,43,0,1289,4965,40-49,0,3,1.3123976795117578,-1.0434267853274302,Dormant Customers
1992,1964,Graduation,Married,60597.0,0,1,2014-01-01,2,522,0,257,32,16,66,4,2,2,8,7,0,0,0,1,0,0,3,11,1,61,1,893,4502,60-69,1,0,0.2481404464708326,0.7525285882061491,Premium Customers
7851,1949,Graduation,Widow,70165.0,0,0,2013-09-22,60,161,0,253,199,191,122,1,3,7,11,1,0,0,0,0,0,0,3,11,0,76,0,926,4603,70+,0,3,2.2648530323834533,-1.1193608630820215,Dormant Customers
8594,1958,PhD,Widow,50520.0,0,1,2014-01-28,25,112,0,6,2,1,14,2,3,1,3,6,0,0,0,0,0,0,3,11,0,67,1,135,4475,60-69,0,1,-0.9217269466603624,-0.12458578658952947,Budget Shoppers
7059,1963,Graduation,Married,80124.0,0,0,2014-06-26,47,483,84,398,205,84,241,1,3,7,8,1,1,0,0,0,0,0,3,11,0,62,0,1495,4326,60-69,1,3,2.376998145594917,-1.4564419837317344,Dormant Customers
2815,1975,Graduation,Married,33183.0,1,0,2014-02-24,46,7,5,39,17,15,37,2,4,0,3,7,0,0,0,0,0,0,3,11,0,50,1,120,4448,40-49,0,1,-1.593856978308903,0.053695286486392706,Budget Shoppers
2416,1969,PhD,Single,66582.0,0,0,2014-03-03,83,789,25,420,16,38,0,1,2,8,9,1,0,0,0,0,0,0,3,11,0,56,0,1288,4441,50-59,0,3,1.823673955951175,-1.646106155925706,Dormant Customers
7999,1955,PhD,Together,75261.0,0,0,2013-04-23,17,1239,17,413,23,34,17,1,5,6,5,2,0,1,1,0,0,0,3,11,1,70,0,1743,4755,60-69,1,3,2.2233552139050374,-0.8879935510704827,Dormant Customers
9213,1970,Graduation,Widow,31880.0,1,0,2012-10-31,13,4,1,5,2,0,3,1,1,0,2,8,0,0,0,0,0,0,3,11,0,55,1,15,4929,50-59,0,1,-2.3109165988118856,-0.5931677597652789,Budget Shoppers
9697,1951,Graduation,Married,53790.0,0,2,2014-03-06,86,335,42,127,28,5,5,3,7,2,8,6,0,0,0,0,0,0,3,11,0,74,2,542,4438,70+,0,0,0.790236110939542,1.1849181081333964,Premium Customers
3916,1971,PhD,Together,49269.0,1,0,2012-08-15,92,639,8,166,11,8,58,3,7,3,12,7,0,0,0,0,0,0,3,11,0,54,1,890,5006,50-59,0,0,1.1335344426369283,1.27033182865931,Premium Customers
2021,1975,Graduation,Married,61456.0,0,1,2013-03-27,47,563,76,384,84,192,89,4,6,10,13,4,0,0,0,0,0,0,3,11,0,50,1,1388,4782,40-49,0,3,2.2306782803601672,0.8749309199458802,Dormant Customers
1581,1980,Graduation,Married,37406.0,1,0,2013-10-10,18,2,0,8,2,2,3,1,1,0,2,8,0,0,0,0,0,0,3,11,1,45,1,17,4585,40-49,1,1,-2.293796962219419,-0.7564375235064863,Budget Shoppers
564,1981,PhD,Together,56937.0,1,0,2012-08-04,81,746,8,125,11,8,8,7,8,6,9,6,0,1,0,0,0,0,3,11,1,44,1,906,5017,40-49,1,0,0.9620666398025641,2.4966878072514183,Premium Customers
6619,1978,Graduation,Married,38415.0,1,1,2013-01-02,91,22,1,13,4,0,4,2,1,0,3,7,0,0,0,0,0,0,3,11,0,47,2,44,4866,40-49,0,2,-1.9287960740626384,-0.5518314681681673,Digital Buyers
9081,1988,Graduation,Single,20518.0,1,0,2014-05-18,58,4,1,6,4,1,9,1,1,1,2,5,0,0,0,0,0,0,3,11,0,37,1,25,4365,30-39,0,1,-2.33249550585332,-1.4058656087961756,Budget Shoppers
178,1956,Graduation,Married,62503.0,0,1,2013-02-18,40,478,0,193,110,75,117,4,8,3,11,5,0,0,0,0,0,0,3,11,0,69,1,973,4819,60-69,0,0,1.9640479852105193,1.5934476489678606,Premium Customers
916,1972,PhD,Single,41644.0,1,1,2014-05-09,67,20,3,4,2,0,2,2,1,0,3,3,0,0,0,0,0,0,3,11,0,53,2,31,4374,50-59,0,2,-1.1801653065728077,-1.232462594837002,Digital Buyers
5512,1977,Master,Married,55842.0,0,1,2014-05-23,19,451,0,39,0,4,24,1,7,1,8,5,0,0,0,0,0,0,3,11,0,48,1,518,4360,40-49,0,3,0.6835929351606516,-0.09502501067898936,Dormant Customers
8970,1972,PhD,Married,62010.0,0,1,2012-10-23,93,371,22,39,6,0,92,4,6,2,7,5,0,0,0,0,0,0,3,11,0,53,1,530,4937,50-59,0,0,0.586858974059741,0.8359758477155692,Premium Customers
10581,1977,Graduation,Married,41124.0,1,0,2012-10-31,41,281,7,84,15,0,119,7,7,3,4,8,0,0,0,0,0,0,3,11,0,48,1,506,4929,40-49,0,0,-0.8652007900492934,2.652790506964384,Premium Customers
5300,1973,Master,Married,38961.0,1,0,2013-12-30,60,19,7,19,0,1,24,1,2,1,2,7,0,0,0,0,0,0,3,11,0,52,1,70,4504,50-59,0,2,-1.8319134866284978,-0.7127422688109845,Digital Buyers
5154,1972,Master,Divorced,37760.0,1,0,2013-08-11,54,26,3,13,2,10,0,1,2,0,3,6,0,0,0,0,0,0,3,11,0,53,1,54,4645,50-59,0,2,-1.5693571301572597,-0.8433029005547756,Digital Buyers
8346,1974,Graduation,Single,32233.0,1,0,2012-08-19,26,138,15,35,25,11,72,2,6,2,2,9,1,0,0,0,0,0,3,11,1,51,1,296,5002,50-59,1,1,-1.6620521157670956,0.7729154624751077,Budget Shoppers
1676,1975,Graduation,Married,43057.0,0,1,2013-10-30,30,213,2,44,0,2,5,4,4,2,5,5,0,0,0,0,0,0,3,11,0,50,1,266,4565,40-49,0,1,-0.6948839032848306,0.48466860561251557,Budget Shoppers
9286,1960,Master,Together,83151.0,0,0,2012-10-10,93,407,28,100,120,74,18,1,5,9,4,3,0,0,0,0,0,0,3,11,0,65,0,747,4950,60-69,0,3,1.2687601460924527,-0.8913477794622594,Dormant Customers
2426,1964,PhD,Divorced,78825.0,0,0,2012-09-14,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,0,3,11,1,61,0,895,4976,60-69,1,3,2.4919190743879187,-0.540019701833149,Dormant Customers
5172,1976,Master,Together,65104.0,0,1,2013-11-14,4,738,0,232,13,20,50,2,3,5,7,7,0,0,0,0,0,0,3,11,0,49,1,1053,4550,40-49,0,3,0.3800245979359565,-0.061828096163444056,Dormant Customers
5562,1974,Graduation,Married,60093.0,0,1,2013-06-26,92,502,12,109,16,6,90,2,7,2,10,6,0,0,0,0,0,0,3,11,0,51,1,735,4691,50-59,0,0,1.1329199085467079,0.5354122029940098,Premium Customers
3436,1969,Graduation,Married,14045.0,1,0,2014-01-26,24,11,0,5,2,1,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,56,1,20,4477,50-59,0,1,-2.438535445484316,-0.6719213498972226,Budget Shoppers
3921,1952,2n Cycle,Widow,28457.0,0,0,2012-10-28,96,24,1,108,29,29,14,1,4,1,4,8,0,0,0,0,0,0,3,11,0,73,0,205,4932,70+,0,2,-1.3273528621451716,0.20900467172199858,Digital Buyers
3403,1958,PhD,Together,78952.0,0,1,2012-09-24,11,1170,19,594,99,76,134,2,2,5,12,6,0,0,0,0,0,0,3,11,0,67,1,2092,4966,60-69,0,3,2.5375791878840035,-0.029052721666113963,Dormant Customers
22,1976,Graduation,Divorced,46310.0,1,0,2012-12-03,99,185,2,88,15,5,14,2,6,1,5,8,0,0,0,0,0,0,3,11,0,49,1,309,4896,40-49,0,2,-0.7241299606188599,0.5693088499118949,Digital Buyers
10965,1955,Graduation,Together,76005.0,0,0,2013-02-22,72,983,20,389,240,50,40,1,3,5,13,6,0,0,0,1,0,0,3,11,0,70,0,1722,4815,60-69,1,3,2.5112568067576095,-0.18967520786076478,Dormant Customers
9426,1964,Master,Single,58308.0,0,1,2013-01-12,77,691,0,69,10,0,130,4,2,6,3,8,0,0,0,0,0,0,3,11,0,61,1,900,4856,60-69,0,2,-0.6413991593449794,0.7085598659951254,Digital Buyers
6605,1944,PhD,Divorced,55614.0,0,0,2013-11-27,85,504,13,131,8,0,26,1,9,4,6,7,0,1,0,0,0,0,3,11,0,81,0,682,4537,70+,1,0,0.9039327612864408,0.9710174974424096,Premium Customers
3136,1962,Master,Divorced,59432.0,0,1,2013-04-13,88,317,25,265,25,19,12,3,5,3,11,5,0,0,0,0,0,0,3,11,0,63,1,663,4765,60-69,0,0,1.2203166622766555,0.5927414330763111,Premium Customers
8737,1978,Graduation,Divorced,55563.0,0,1,2014-04-05,22,29,1,9,2,0,2,1,2,0,3,3,0,0,0,0,0,0,3,11,0,47,1,43,4408,40-49,0,1,-0.7610912929124711,-1.5487666034523213,Budget Shoppers
11088,1971,PhD,Together,78642.0,0,1,2013-04-21,83,1396,0,322,46,35,17,1,4,9,4,6,0,0,0,0,0,0,3,11,0,54,1,1816,4757,50-59,0,3,1.3098151160555835,-0.6090041942134241,Dormant Customers
716,1949,PhD,Together,67911.0,0,1,2014-05-22,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,3,11,0,76,1,976,4361,70+,0,3,2.2732552845181533,0.5476839931696466,Dormant Customers
466,1944,Graduation,Married,65275.0,0,0,2013-04-03,9,388,14,218,91,14,21,1,4,3,13,2,0,0,0,0,0,0,3,11,0,81,0,746,4775,70+,0,3,2.29797918721185,-0.5577417696356172,Dormant Customers
9135,1950,Graduation,Together,27203.0,1,1,2012-08-06,92,13,2,21,4,0,24,2,1,1,2,8,0,0,0,0,0,0,3,11,0,75,2,64,5015,70+,0,2,-2.1402095393045846,0.032391603523875025,Digital Buyers
10623,1961,Master,Together,48330.0,0,1,2013-11-15,2,28,0,4,0,0,0,1,1,0,3,5,0,0,0,0,0,0,3,11,0,64,1,32,4549,60-69,0,1,-1.1795976275291757,-1.0593834567305,Budget Shoppers
8151,1990,Basic,Married,24279.0,0,0,2012-12-29,6,16,36,21,20,62,108,1,4,1,3,8,0,0,0,0,0,0,3,11,0,35,0,263,4870,30-39,0,1,-2.022947958433175,-0.2834027026835419,Budget Shoppers
5140,1985,PhD,Married,64355.0,1,0,2012-08-24,66,1047,0,140,67,38,153,2,4,3,12,8,0,0,0,0,0,0,3,11,0,40,1,1445,4997,30-39,0,3,1.2753522562424642,0.33624773816171294,Dormant Customers
10160,1956,Master,Together,50943.0,0,1,2013-06-21,49,31,0,7,2,0,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,69,1,46,4696,60-69,0,2,-1.0264046913253246,-1.0304779787252645,Digital Buyers
4945,1953,Graduation,Widow,53653.0,0,0,2012-11-07,29,815,10,239,28,10,108,2,10,4,12,6,0,0,0,0,0,0,3,11,0,72,0,1210,4922,70+,0,0,2.2655812283215426,1.4886258847588538,Premium Customers
10584,1976,Graduation,Married,65665.0,0,1,2013-12-02,77,225,162,387,106,36,29,1,5,10,8,3,0,0,0,0,0,0,3,11,0,49,1,945,4532,40-49,0,3,1.36244887062873,-0.8797899864971056,Dormant Customers
6071,1989,Graduation,Single,81217.0,0,0,2013-07-19,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,36,0,1157,4668,30-39,0,3,2.241207470329377,-1.7271785375433033,Dormant Customers
3386,1992,Graduation,Married,34935.0,0,0,2013-06-21,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0,33,0,137,4696,30-39,0,2,-1.8237744987173967,-0.890524277000044,Digital Buyers
8939,1959,Graduation,Divorced,61250.0,0,1,2012-12-16,49,382,138,65,60,26,59,6,5,2,12,5,0,0,0,0,0,0,3,11,0,66,1,730,4883,60-69,0,0,1.410061467918502,1.836402941651447,Premium Customers
9925,1981,PhD,Together,39665.0,1,0,2013-05-25,97,127,1,56,0,1,31,3,4,2,3,7,1,0,0,0,0,0,3,11,0,44,1,216,4723,40-49,1,2,-1.4371842125401226,0.29410333214970197,Digital Buyers
4320,1979,Graduation,Single,60152.0,0,1,2013-03-28,6,325,83,300,86,58,91,1,6,4,12,3,0,0,0,0,0,0,3,11,0,46,1,943,4781,40-49,0,3,1.8582397131749349,-0.5265296008024783,Dormant Customers
5389,1964,Graduation,Married,48920.0,0,2,2013-10-20,93,238,17,68,8,10,6,3,6,2,5,7,0,1,0,0,0,0,3,11,0,61,2,347,4575,60-69,1,2,-0.3544301194962774,0.9199227334935333,Digital Buyers
6036,1959,Master,Together,89120.0,0,0,2014-03-17,78,1168,92,408,72,129,55,1,5,6,7,1,0,0,1,0,0,0,3,11,0,66,0,1924,4427,60-69,1,3,3.1234510101363453,-1.1486098594454839,Dormant Customers
182,1946,PhD,Together,44124.0,0,1,2013-05-11,62,284,0,55,0,6,52,4,6,2,5,8,0,0,0,0,0,0,3,11,0,79,1,397,4737,70+,0,0,-0.3992558321757187,1.782291292586698,Premium Customers
203,1975,Master,Single,81169.0,0,0,2013-04-14,47,1288,20,613,80,61,27,1,5,7,9,2,0,0,0,0,0,0,3,11,0,50,0,2089,4764,40-49,0,3,2.9848712516129225,-1.0496551457980356,Dormant Customers
11025,1961,Graduation,Married,36443.0,1,1,2013-02-03,9,65,0,46,4,3,20,4,3,1,3,8,0,0,0,0,0,0,3,11,0,64,2,138,4834,60-69,0,1,-1.6684652792969055,1.0436096253971312,Budget Shoppers
10203,1990,Graduation,Single,26095.0,1,0,2013-06-30,77,11,7,9,3,1,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,35,1,42,4687,30-39,0,2,-2.3631857667812737,-1.0442736467551275,Digital Buyers
4607,1959,Graduation,Together,71367.0,0,0,2013-08-23,24,227,23,389,42,21,75,1,4,5,7,2,0,0,0,0,0,0,3,11,0,66,0,777,4633,60-69,0,3,1.4432032168910716,-1.0334164954591694,Dormant Customers
3711,1944,Master,Married,80184.0,0,0,2014-03-01,19,1035,134,670,25,38,0,1,6,3,10,3,0,0,1,1,0,0,3,11,0,81,0,1902,4443,70+,1,3,3.295328822079588,-0.1952801725861905,Dormant Customers
3696,1965,Graduation,Divorced,30630.0,1,1,2014-01-27,67,27,1,12,2,0,10,2,2,0,3,7,0,0,0,0,0,0,3,11,0,60,2,52,4476,50-59,0,2,-1.8362785497951757,-0.15442692550193995,Digital Buyers
2532,1987,Master,Single,73454.0,0,0,2014-03-01,95,982,73,351,56,14,175,1,2,4,6,5,1,0,0,0,0,0,3,11,0,38,0,1651,4443,30-39,1,3,1.0357906296166268,-1.2774399295194192,Dormant Customers
9214,1991,Graduation,Married,42691.0,0,0,2013-08-16,48,179,2,64,38,17,58,1,5,1,6,5,0,0,0,0,0,0,3,11,0,34,0,358,4640,30-39,0,1,-0.4746331144281684,-0.6810185270150766,Budget Shoppers
4943,1953,Graduation,Married,70503.0,0,0,2012-09-30,73,1379,33,216,0,33,66,1,2,4,9,6,0,1,1,0,0,0,3,11,0,72,0,1727,4960,70+,1,3,1.7095715285495285,-0.4692232186906383,Dormant Customers
